web-scraper-order,web-scraper-start-url,pagi,position,salary,loc,company,detail,info,comp_tag,experience
"1672259519-7038","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据开发岗（2023届）","10-15K·13薪","上海·浦东新区·金桥","通联金融","SQL计算机相关专业数学/统计相关专业","五险一金，节日福利，补充医疗保险，生日福利，员工旅游，股票期权，年终奖，保险，绩效奖金，带薪年假","100-499人","在校/应届"
"1672259519-7039","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据采集专员","10-15K","上海·黄浦区·城隍庙","谦寻","爬虫工程师数据处理经验","带薪年假，餐补，五险一金，零食下午茶，员工团建，定期体检，年终奖，节日福利","电子商务","经验不限"
"1672259519-7040","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据采集专员","10-15K","上海·黄浦区·城隍庙","谦寻","爬虫工程师数据处理经验","带薪年假，餐补，五险一金，零食下午茶，员工团建，定期体检，年终奖，节日福利","A轮","经验不限"
"1672259519-7041","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据采集专员","10-15K","上海·黄浦区·城隍庙","谦寻","爬虫工程师数据处理经验","带薪年假，餐补，五险一金，零食下午茶，员工团建，定期体检，年终奖，节日福利","1000-9999人","经验不限"
"1672259519-7042","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-22K·13薪","上海·黄浦区·老西门","上海奥深","PythonSQL数学/统计相关专业","员工旅游，节日福利，团建聚餐，五险一金，年终奖，带薪年假，零食下午茶，全勤奖","电子商务","经验不限"
"1672259519-7043","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-22K·13薪","上海·黄浦区·老西门","上海奥深","PythonSQL数学/统计相关专业","员工旅游，节日福利，团建聚餐，五险一金，年终奖，带薪年假，零食下午茶，全勤奖","不需要融资","经验不限"
"1672259519-7044","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析","12-22K·13薪","上海·黄浦区·老西门","上海奥深","PythonSQL数学/统计相关专业","员工旅游，节日福利，团建聚餐，五险一金，年终奖，带薪年假，零食下午茶，全勤奖","100-499人","经验不限"
"1672259519-7045","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析工程师","10-15K","上海·松江区·小昆山","上海超硅半导体","计算机相关专业数学/统计相关专业","生日福利，员工旅游，带薪年假，绩效奖金，节假日加班费，节日福利，包住，免费班车，免费工装，意外险，定期体检，五险一金，保底工资，加班补助，包吃，高温补贴，夜班补助，团建聚餐，底薪加提成，法定节假日三薪","电子/半导体/集成电路","经验不限"
"1672259519-7046","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据分析工程师","10-15K","上海·松江区·小昆山","上海超硅半导体","计算机相关专业数学/统计相关专业","生日福利，员工旅游，带薪年假，绩效奖金，节假日加班费，节日福利，包住，免费班车，免费工装，意外险，定期体检，五险一金，保底工资，加班补助，包吃，高温补贴，夜班补助，团建聚餐，底薪加提成，法定节假日三薪","1000-9999人","经验不限"
"1672259519-7047","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","资深咨询分析师","10-14K·13薪","上海·长宁区·北新泾","卓创资讯","全职","年终奖，带薪年假，加班补助，定期体检，员工旅游，节日福利，补充医疗保险，通讯补贴，住房补贴，股票期权，五险一金，零食下午茶，多向晋升路径，免费班车，交通补助，餐补","互联网","经验不限"
"1672259519-7048","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","资深咨询分析师","10-14K·13薪","上海·长宁区·北新泾","卓创资讯","全职","年终奖，带薪年假，加班补助，定期体检，员工旅游，节日福利，补充医疗保险，通讯补贴，住房补贴，股票期权，五险一金，零食下午茶，多向晋升路径，免费班车，交通补助，餐补","不需要融资","经验不限"
"1672259519-7049","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","资深咨询分析师","10-14K·13薪","上海·长宁区·北新泾","卓创资讯","全职","年终奖，带薪年假，加班补助，定期体检，员工旅游，节日福利，补充医疗保险，通讯补贴，住房补贴，股票期权，五险一金，零食下午茶，多向晋升路径，免费班车，交通补助，餐补","1000-9999人","经验不限"
"1672259519-7050","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","高级数据分析师","15-30K·15薪","上海","某大型知名移动互联网公司","PythonSQL","员工旅游，带薪年假，节日福利，年终奖，定期体检，住房补贴，交通补助，五险一金，通讯补贴，包吃，加班补助，法定节假日三薪，免费班车，股票期权，补充医疗保险，零食下午茶","移动互联网","经验不限"
"1672259519-7051","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","高级数据分析师","15-30K·15薪","上海","某大型知名移动互联网公司","PythonSQL","员工旅游，带薪年假，节日福利，年终奖，定期体检，住房补贴，交通补助，五险一金，通讯补贴，包吃，加班补助，法定节假日三薪，免费班车，股票期权，补充医疗保险，零食下午茶","未融资","经验不限"
"1672259519-7052","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","高级数据分析师","15-30K·15薪","上海","某大型知名移动互联网公司","PythonSQL","员工旅游，带薪年假，节日福利，年终奖，定期体检，住房补贴，交通补助，五险一金，通讯补贴，包吃，加班补助，法定节假日三薪，免费班车，股票期权，补充医疗保险，零食下午茶","10000人以上","经验不限"
"1672259519-7053","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","2023 信息技术与数据分析管培生(技术方向)","15-18K·13薪","上海·黄浦区·人民广场","百威","SQLHive","定期体检，补充医疗保险，节日福利，年终奖，带薪年假，免费班车，五险一金","食品/饮料/烟酒","在校/应届"
"1672259519-7054","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","2023 信息技术与数据分析管培生(技术方向)","15-18K·13薪","上海·黄浦区·人民广场","百威","SQLHive","定期体检，补充医疗保险，节日福利，年终奖，带薪年假，免费班车，五险一金","已上市","在校/应届"
"1672259519-7055","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","2023 信息技术与数据分析管培生(技术方向)","15-18K·13薪","上海·黄浦区·人民广场","百威","SQLHive","定期体检，补充医疗保险，节日福利，年终奖，带薪年假，免费班车，五险一金","10000人以上","在校/应届"
"1672259519-7056","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","科学营销数据分析","10-15K","上海·徐汇区·漕河泾","上海芦鸣","相关分析ExcelPPT营销策略阿里数据银行","底薪加提成，定期体检，带薪年假，员工旅游，包吃，节日福利，生日福利，年终奖，五险一金，团建聚餐，全勤奖，工龄奖，零食下午茶","广告营销","经验不限"
"1672259519-7057","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","科学营销数据分析","10-15K","上海·徐汇区·漕河泾","上海芦鸣","相关分析ExcelPPT营销策略阿里数据银行","底薪加提成，定期体检，带薪年假，员工旅游，包吃，节日福利，生日福利，年终奖，五险一金，团建聚餐，全勤奖，工龄奖，零食下午茶","已上市","经验不限"
"1672259519-7058","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","科学营销数据分析","10-15K","上海·徐汇区·漕河泾","上海芦鸣","相关分析ExcelPPT营销策略阿里数据银行","底薪加提成，定期体检，带薪年假，员工旅游，包吃，节日福利，生日福利，年终奖，五险一金，团建聚餐，全勤奖，工龄奖，零食下午茶","100-499人","经验不限"
"1672259519-7059","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","游戏运营（国内用研）-了解统计分析软件","10-13K","上海·闵行区·虹桥","杭州七凌","问卷调查SPSSRSASExcel数据采集","五险一金","计算机服务","经验不限"
"1672259519-7060","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","游戏运营（国内用研）-了解统计分析软件","10-13K","上海·闵行区·虹桥","杭州七凌","问卷调查SPSSRSASExcel数据采集","五险一金","不需要融资","经验不限"
"1672259519-7061","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","游戏运营（国内用研）-了解统计分析软件","10-13K","上海·闵行区·虹桥","杭州七凌","问卷调查SPSSRSASExcel数据采集","五险一金","500-999人","经验不限"
"1672259519-7062","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","失效分析工程师","11-22K","上海·浦东新区·金桥","中软国际","CT光学金相显微镜sem&EDSFTIRSAM","带薪年假，餐补，免费班车，年终奖，加班补助，员工旅游，五险一金，节日福利，零食下午茶，定期体检","计算机软件","经验不限"
"1672259519-7063","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","失效分析工程师","11-22K","上海·浦东新区·金桥","中软国际","CT光学金相显微镜sem&EDSFTIRSAM","带薪年假，餐补，免费班车，年终奖，加班补助，员工旅游，五险一金，节日福利，零食下午茶，定期体检","已上市","经验不限"
"1672259519-7064","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","失效分析工程师","11-22K","上海·浦东新区·金桥","中软国际","CT光学金相显微镜sem&EDSFTIRSAM","带薪年假，餐补，免费班车，年终奖，加班补助，员工旅游，五险一金，节日福利，零食下午茶，定期体检","10000人以上","经验不限"
"1672259519-7065","https://www.zhipin.com/web/geek/job?query=%E6%95%B0%E6%8D%AE%E5%88%86%E6%9E%90&city=101020100&experience=102,101,108&degree=203&scale=303,304,305,306&salary=405","","数据治理工程师-世界500强企业-2年工作经历","15-25K","上海","某大型知名互联网上市公司","数学/统计相关专业计算机相关专业数据分析/挖掘经验大数据治理ETL开发数据仓库","餐补，补充医疗保险，通讯补贴，股票期权，交通补助，定期体检，带薪年假，节日福利，五险一金","互联网","经验不限"
